State Code,County Code,Site Number,Latitude,Longitude,Site Established Date,Site Closed Date,Address,Zip Code,State Name,County Name,City Name
34,13,7,40.740101,-74.164589,1/1/78,12/31/86,NORTHEAST CORNER OF MILITARY PARK,,New Jersey,Essex,Newark
34,13,8,40.732601,-74.177645,1/1/75,9/30/83,WASHINGTON & WILLOW STS.,,New Jersey,Essex,Newark
34,13,9,40.702046,-74.138755,1/1/80,12/31/81,888 DOREMUS AV.,,New Jersey,Essex,Newark
34,13,10,40.720102,-74.16181,3/23/81,2/4/90,"138 CLIFFORD ST., BOYS CLUB",,New Jersey,Essex,Newark
34,13,11,40.726668,-74.143741,1/1/85,9/20/01,ST. CHARLES BETWEEN KOSSUTH & KAMERON ST,7105,New Jersey,Essex,Newark
34,13,12,40.717602,-74.173478,1/1/84,12/30/97,"HUEBECK CO., AVENUE C AND WRIGHT STREET",,New Jersey,Essex,Newark
34,13,13,40.735657,-74.172367,9/1/89,1/14/94,"165 MARKET STREET, NEWARK",,New Jersey,Essex,Newark
34,13,14,40.734722,-74.173056,10/10/93,12/31/98,"SE CORNER BROAD & MARKET, NEWARK",,New Jersey,Essex,Newark
34,13,15,40.730286,-74.212738,4/21/99,7/25/08,"MARY WILLIS CULTURAL CTR, 18TH AV,NEWARK",7103,New Jersey,Essex,Newark
34,13,16,40.722222,-74.146944,7/6/01,6/5/03,"LEXINGTON & E. FERRY STS., NEWARK",,New Jersey,Essex,Newark
34,13,1001,40.764268,-74.302926,1/1/68,1/1/83,"ST.BARNABAS MED.CENTER,OLD SHORT HILLS R",,New Jersey,Essex,Not in a city
34,13,1002,40.761768,-74.20959,7/1/68,3/28/88,"143 NEW ST., HEALTH DEPT. BLDG.",,New Jersey,Essex,East Orange
34,13,1003,40.757501,-74.2005,1/1/80,6/30/16,"Engine No. 2, Main Street and Greenwood Avenue",7017,New Jersey,Essex,East Orange
34,13,2001,40.727601,-74.235702,1/1/68,1/1/83,IRVINGTON LIB CENTENNIAL SQ & CLINTON AV,,New Jersey,Essex,Irvington
34,13,2002,40.73649,-74.175422,1/1/65,1/1/82,WASHINGTON STREET AND BRANFORD PLACE,,New Jersey,Essex,Newark
34,13,2003,40.73649,-74.165978,1/1/66,1/1/82,"PARKING LOT,RAYMOND BLVD.& MCCARTER HWY.",,New Jersey,Essex,Newark
34,13,3001,40.553438,-74.139031,1/1/58,1/1/82,CITY HALL 920 BROAD STREET,,New Jersey,Essex,Newark
34,13,3002,40.766768,-74.220146,1/1/75,12/31/83,"YWCA,395 MAIN STREET",,New Jersey,Essex,City of Orange (Township of)
34,13,4001,40.767323,-74.239035,1/1/68,1/1/82,"FIRE HEADQUARTERS,419 CENTRAL AVE.",,New Jersey,Essex,City of Orange (Township of)
34,13,5001,40.8026,-74.23848,1/1/73,12/31/82,EAGLE ROCK AVE EAST OF PROSPECT AVE,,New Jersey,Essex,West Orange
34,15,1,39.678726,-75.097676,1/1/73,12/31/83,COUNTY OFFICE BUILDING ROUTE 47,,New Jersey,Gloucester,Clayton
34,15,2,39.800339,-75.212119,1/1/81,,"Shady Lane Complex, 256 County House Road",8020,New Jersey,Gloucester,East Greenwich (Township of)
34,15,3,39.866502,-75.125731,6/9/89,12/31/98,HIGH AND DUNCAN STREETS,,New Jersey,Gloucester,Westville
34,15,4,39.830806,-75.284723,2/2/07,8/9/17,"Municipal Maintenance Yard, North School Street, North of Morse Avenue",8027,New Jersey,Gloucester,Greenwich (Township of)
34,15,1001,39.709558,-75.123232,1/1/64,1/1/82,MOSS HART HALL GLASSBORO STATE COLLEGE,,New Jersey,Gloucester,Glassboro
34,15,2001,39.758724,-75.291575,1/1/73,12/31/83,KINGS HWY RT 551 (WOOLWICH TWP),,New Jersey,Gloucester,Not in a city
34,15,3001,39.829835,-75.240461,1/1/70,1/1/82,1400 SOUTH DELAWARE STREET,,New Jersey,Gloucester,Paulsboro
34,15,4001,39.832058,-75.146843,1/1/73,12/31/88,EAST BARBER AVENUE AND LAKE DRIVE,,New Jersey,Gloucester,Woodbury
34,15,5001,39.82572,-75.28939,9/3/99,4/5/06,"GIBBSTOWN MUNICIPAL BLDG, 5 WALNUT ST.",8027,New Jersey,Gloucester,Gibbstown (Township name Greenwich)
34,15,5501,39.83709,-75.24401,6/11/09,,670 N Delaware St # 1,8066,New Jersey,Gloucester,Paulsboro
34,17,1,40.668159,-74.102365,1/1/63,1/1/82,"BAYONNE HOSPITAL, E. 29TH STREET",,New Jersey,Hudson,Bayonne
34,17,2,40.747046,-74.024863,1/1/78,12/31/83,STEVENS INST.TECHNOLOGY;9TH ST.ENTRANCE,,New Jersey,Hudson,Hoboken
34,17,3,40.680936,-74.119309,1/1/66,1/1/84,SW COR. HUDSON CO.PK. ON NEWARK BAY,,New Jersey,Hudson,Bayonne
34,17,4,40.680936,-74.119309,7/1/66,6/28/74,SW CORNER OF HUDSON CO. PARK,,New Jersey,Hudson,Bayonne
34,17,6,40.67025,-74.126081,1/1/83,,"Veterans Park, Park Road at end of W. 25th St.",7002,New Jersey,Hudson,Bayonne
34,17,7,40.668436,-74.116531,4/29/83,7/26/96,MUNICIPAL BUILDING; AVE.C,,New Jersey,Hudson,Bayonne
34,17,8,40.770908,-74.036218,1/1/16,,2500 John F. Kennedy Blvd.,7087,New Jersey,Hudson,Union City
34,17,1001,40.736944,-74.03207,1/1/68,7/27/73,CITY HALL 92-94 WASHINGTON ST,7030,New Jersey,Hudson,Hoboken
34,17,1002,40.731645,-74.066308,1/1/70,,2828 John F. Kennedy Boulevard,7306,New Jersey,Hudson,Jersey City
34,17,1003,40.725413,-74.052293,1/1/67,,"JCFD Engine 5/Ladder 6, 355 Newark Avenue",7302,New Jersey,Hudson,Jersey City
34,17,1004,40.733158,-74.093754,1/1/68,12/31/98,555 DUNCAN AVENUE,,New Jersey,Hudson,Jersey City
34,17,1005,40.722046,-74.045141,12/1/78,12/31/90,"ERIE &BAY STS., PUBLIC SAFETY BLDG.",,New Jersey,Hudson,Jersey City
34,17,1006,40.695659,-74.056529,1/1/80,12/31/83,LIBERTY STATE PARK,,New Jersey,Hudson,Jersey City
34,17,2001,40.722046,-74.053752,1/1/57,1/1/83,MEDICAL CENTER GARAGE BLDG CORNEILSON AV,,New Jersey,Hudson,Jersey City
34,17,2002,40.772793,-74.031718,1/1/83,12/31/15,"Health Department, 714 31st Street",7087,New Jersey,Hudson,Union City
34,17,3001,40.799268,-74.049029,6/8/72,12/31/88,"SEWAGE TREATMENT PLANT,KOELLE BOULEVARD",,New Jersey,Hudson,Secaucus
34,17,4001,40.772323,-74.031529,1/1/67,1/1/82,"FIRE STATION,CENTRAL AVE. & 29TH ST.",,New Jersey,Hudson,Union City
34,17,5001,40.77899,-74.038752,11/6/91,12/31/00,3401 TONNELLE AVENUE,,New Jersey,Hudson,North Bergen
34,17,5002,40.804528,-74.027887,11/9/01,7/2/02,8511 TONNELLE AVE,,New Jersey,Hudson,North Bergen
34,19,1,40.515262,-74.806671,1/1/80,,"Raritan Township Municipal Utilities Authority, 365 Old York Road",8822,New Jersey,Hunterdon,Flemington
34,19,2,40.616769,-74.839888,1/1/72,12/31/83,LEBANON-STANTON RD ROUND VALLEY RESERVOI,,New Jersey,Hunterdon,Not in a city
34,19,3,40.517881,-75.062116,1/1/79,12/31/83,RIVER ROAD AND WEST WASHINGTON AVENUE,,New Jersey,Hunterdon,Not in a city
34,19,4,40.400285,-74.816819,1/1/78,12/31/78,OFF WERTSVILLE ROAD,8525,New Jersey,Hunterdon,Not in a City
34,19,1001,40.623061,-74.964045,1/1/64,12/31/65,JUTLAND,8827,New Jersey,Hunterdon,Not in a City
34,21,1,40.230841,-74.725706,1/1/63,12/31/72,MUNICIPAL BLDG 2090 GREENWOOD AVE TRENTO,8609,New Jersey,Mercer,Not in a City
34,21,2,40.313441,-74.604045,1/1/72,12/31/83,GROVERS MILL (WEST WINDSOR TWP),,New Jersey,Mercer,Not in a city
34,21,3,40.184176,-74.707095,1/1/72,12/31/77,HOBSON & INDEPENDENCE AVES (HAMILTON TWP,8610,New Jersey,Mercer,White Horse
34,21,4,40.215008,-74.594035,1/1/79,12/31/79,SHARON ROAD,8691,New Jersey,Mercer,Not in a City
34,21,5,40.283092,-74.742613,6/1/81,,"Athletic Fields, off of 2083 Lawrenceville Road",8648,New Jersey,Mercer,Lawrence (Township of)
34,21,6,40.221498,-74.764328,1/1/84,8/26/91,NORTH BROAD AND HANOVER STREETS,,New Jersey,Mercer,Trenton
34,21,7,40.255664,-74.766273,1/1/81,1/1/83,1474 PROSPECT STREET ( OLDEN AVE.),,New Jersey,Mercer,Trenton
34,21,8,40.222411,-74.763167,9/1/82,,"Trenton Public Library, 120 Academy Street",8608,New Jersey,Mercer,Trenton
34,21,9,40.217053,-74.763217,1/1/83,10/31/84,SOUTH BROAD AND FACTORY STREETS,,New Jersey,Mercer,Trenton
34,21,10,40.28753,-74.80777,1/1/09,12/31/15,"Bureau of Air Monitoring Technical Center, 380 Scotch Road",8628,New Jersey,Mercer,Ewing
34,21,1001,40.270109,-74.522098,1/1/80,12/31/83,148 N. MAIN ST.,,New Jersey,Mercer,Hightstown
34,21,1002,40.220109,-74.764606,1/1/70,1/1/91,16 EAST STATE STREET,,New Jersey,Mercer,Trenton
34,21,1003,40.217887,-74.769328,1/1/78,12/31/92,LAFAYETTE AND WILLOW STREETS,,New Jersey,Mercer,Trenton
34,21,1004,40.22122,-74.754884,3/10/81,9/4/81,"YMCA,TWO SOUTH CLINTON AVENUE",,New Jersey,Mercer,Trenton
34,21,2001,40.31594,-74.853776,1/1/72,12/31/83,"HOPEWELL TWP,PENNINGTON-TITUSVILLE RD",,New Jersey,Mercer,Not in a city
34,21,3001,40.354729,-74.64487,1/1/65,12/31/65,HARRISON ST STATION WATER CO.,8540,New Jersey,Mercer,Princeton
34,21,4001,40.22122,-74.769328,1/1/62,2/1/82,"STATE HOUSE ANNEX,STATE STREET",,New Jersey,Mercer,Trenton
34,21,8001,40.31239,-74.87266,1/1/89,12/31/15,"Washington Crossing State Park, near 66 Church Road",8560,New Jersey,Mercer,Hopewell (Township of)
34,21,9991,40.3125,-74.8729,12/1/88,,"Washington Crossing State Park, Titusville, NJ 08560",8560,New Jersey,Mercer,Not in a City
34,23,1,40.577604,-74.216533,2/5/67,10/1/95,"SEWAGE TREATMENT PLANT, 339 ROOSEVELT AV",,New Jersey,Middlesex,Carteret
34,23,2,40.543715,-74.350149,1/1/72,12/31/83,OAKLAND AND UPLAND AVENUES,,New Jersey,Middlesex,Metuchen
34,23,3,40.382607,-74.531821,1/1/72,12/31/83,"RIDGE ROAD,MONMOUTH JCT.,SOUTH BRUNSWICK",,New Jersey,Middlesex,Not in a city
34,23,4,40.567882,-74.28598,1/1/70,1/1/83,800 ST GEORGES RD (WOODBRIDGE TWP),,New Jersey,Middlesex,Not in a city
34,23,5,40.556772,-74.252646,9/12/72,12/31/90,"SEWAREN SEWAGE STATION, CLIFF ROAD",,New Jersey,Middlesex,Not in a city
34,23,6,40.472825,-74.422403,1/1/81,6/30/16,"Cook College, Log Cabin Road near Horticulture Lab",8901,New Jersey,Middlesex,North Brunswick Township
34,23,7,40.475661,-74.408484,7/26/87,2/3/96,"TURNPIKE AUTHORITY BLDG, EAST BRUNSWICK",,New Jersey,Middlesex,East Brunswick
34,23,8,40.556772,-74.262923,12/1/87,12/31/89,"PS 28, SHERMAN AVENUE, SEWAREN",,New Jersey,Middlesex,Not in a City
34,23,9,40.535104,-74.444597,11/1/87,12/31/89,"26 STURBRIDGE DRIVE, PISCATAWAY",,New Jersey,Middlesex,Pinkneyville
34,23,10,40.496494,-74.422652,11/1/88,12/31/89,"HIGHLAND PARK FIREHOUSE,231 S.FIFTH AVE.",,New Jersey,Middlesex,Highland Park
34,23,11,40.462182,-74.429439,10/1/94,,"Vegetable Farm 3, 67 Ryders Lane",8816,New Jersey,Middlesex,East Brunswick (Township of)
34,23,1001,40.511671,-74.356804,1/1/68,12/31/69,RARITAN DEPOT AREA,8837,New Jersey,Middlesex,Edison
34,23,1002,40.437885,-74.262646,1/1/72,12/31/83,CHEESEQUAKE STATE PARK (MADISON TWP),,New Jersey,Middlesex,Not in a city
34,23,1003,40.472327,-74.470986,7/23/83,5/30/08,12TH ST.BETW.JOYCE KILMER AV.& RR TRACKS,8902,New Jersey,Middlesex,North Brunswick Township
34,23,1004,40.510383,-74.271257,4/6/75,12/31/88,POST OFFICE 205 JEFFERSON STREET,,New Jersey,Middlesex,Perth Amboy
34,23,1005,40.516494,-74.287924,1/1/80,12/31/87,"ANIMAL SHELTER, FAYETTE & CLEMENT STS.",,New Jersey,Middlesex,Perth Amboy
34,23,1006,40.501217,-74.276257,8/23/85,8/13/96,TREATMENT PLANT SADOWSKI ROAD,,New Jersey,Middlesex,Perth Amboy
34,23,2001,40.579825,-74.503488,1/1/73,12/31/83,1200 MOUNTAIN AVENUE,,New Jersey,Middlesex,Middlesex
34,23,2002,40.482327,-74.440429,1/1/79,12/31/82,"COOK COLLEGE,MET.BLDG., NICHOL AVENUE",,New Jersey,Middlesex,New Brunswick
34,23,2003,40.508764,-74.268083,1/1/70,7/20/11,130 Smith Street,8861,New Jersey,Middlesex,Perth Amboy
34,23,3001,40.511494,-74.357371,1/1/66,1/1/82,RARITAN DEPOT BLDG #236 (EDISON),,New Jersey,Middlesex,Not in a city
34,23,3002,40.518994,-74.28098,1/1/66,1/1/82,"PERTH AMBOY HOSPITAL,530 NEW BRUNSWICK A",,New Jersey,Middlesex,Perth Amboy
34,23,3003,40.46955,-74.311814,1/1/80,12/31/84,HARRY TRUMAN ELEM.SCHOOL TAFT PLACE,,New Jersey,Middlesex,Sayreville
34,23,4001,40.575382,-74.217367,1/1/68,8/31/96,"23 ROOSEVELT AVE.,POLICE DEPT.",,New Jersey,Middlesex,Carteret
34,23,4002,40.439274,-74.322925,1/1/72,12/31/82,"WTP,BORDENTOWN AVE & OLD WATER WORKS RD",,New Jersey,Middlesex,Sayreville
34,23,5001,40.506217,-74.263479,1/1/65,1/1/82,HEALTH DEPARTMENT 260 HIGH STREET,,New Jersey,Middlesex,Perth Amboy
34,23,6001,40.461773,-74.323759,1/1/68,1/1/82,SAYREVILLE JR HIGH SCHOOL WASHINGTON RD,,New Jersey,Middlesex,Sayreville
34,23,7001,40.48455,-74.281535,1/1/70,1/1/88,"NEW CITY HALL,140 NORTH BROADWAY",,New Jersey,Middlesex,South Amboy
34,23,8001,40.463611,-74.456389,3/17/97,1/31/02,"GEORGES RD, W OF RT 130/US 1 CIRCLE",,New Jersey,Middlesex,Not in a City
34,25,1,40.216224,-74.01236,1/1/70,9/30/82,730 MATTISON AVENUE,,New Jersey,Monmouth,Asbury Park
34,25,2,40.220391,-74.015138,1/1/68,1/1/87,HEALTH DEPT 913 SEWALL STREET,,New Jersey,Monmouth,Asbury Park
34,25,4,40.327888,-74.266257,1/1/80,1/1/82,76 WYNCREST RD. MARLBORO,,New Jersey,Monmouth,Not in a City
34,25,5,40.277647,-74.0051,5/13/89,,"Edison Science Hall, off of 400 Cedar Avenue",7764,New Jersey,Monmouth,West Long Branch
34,25,1001,40.162336,-74.062639,1/1/72,12/31/82,606 SOUTH STREET,,New Jersey,Monmouth,Brielle
34,25,1002,40.204555,-74.428484,1/1/72,12/31/84,"MILLSTONE TWP,MILLSTONE&CLARKSBURG RDS.",,New Jersey,Monmouth,Not in a city
34,25,2001,40.259895,-74.274689,1/1/70,7/28/11,5 West Main Street,7728,New Jersey,Monmouth,Freehold
34,25,2002,40.34011,-74.069584,1/1/72,12/31/84,"MOHAWK POND,MOHAWK LANE & SOUTH PEARL ST",,New Jersey,Monmouth,Red Bank
34,25,3001,40.38483,-74.228756,1/1/71,12/31/82,MIDDLESEX ROAD,,New Jersey,Monmouth,Matawan
34,25,4001,40.221222,-74.469596,1/1/68,1/1/82,"WTP,OSCAR DRIVE & WATER WORKS ROAD",,New Jersey,Monmouth,Not in a city
34,25,5001,40.349832,-74.067084,1/1/68,1/1/82,MUNICIPAL BLDG 32 MONMOUTH ST,,New Jersey,Monmouth,Red Bank
34,27,1,40.900099,-74.399597,1/1/80,12/31/84,S.E.CORNER PEPE PARK,,New Jersey,Morris,Boonton
34,27,2,40.890932,-74.56877,1/1/72,12/31/85,"PUMPING STATION,FOOT OF RUTGERS STREET",,New Jersey,Morris,Dover
34,27,3,40.797342,-74.482494,1/1/73,7/1/11,11 Washington Street,7960,New Jersey,Morris,Morristown
34,27,4,40.801211,-74.483433,5/30/99,1/1/15,16 Early Street,7960,New Jersey,Morris,Morristown
34,27,1001,40.890932,-74.557935,1/1/68,1/1/82,72 NORTH SUSSEX ST,,New Jersey,Morris,Dover
34,27,1002,40.793989,-74.476821,1/1/68,1/1/82,"MUNICIPAL BUILDING,98 SOUTH STREET",,New Jersey,Morris,Morristown
34,27,2001,40.779544,-74.435431,1/1/72,12/31/85,FDU STUDENT PARKING AREA NO 2,,New Jersey,Morris,Florham Park
34,27,3001,40.787628,-74.676301,1/1/78,,"Department of Public Works Bldg. #1, 50 North Road",7930,New Jersey,Morris,Chester
34,27,4001,40.795656,-74.484043,1/1/70,1/2/82,29 ANN STREET,,New Jersey,Morris,Morristown
34,29,2,39.789009,-74.200695,1/1/72,12/31/84,"ELEM.SCHOOL,RAILROAD AVE.,WARETOWN (T)",8753,New Jersey,Ocean,Not in a city
34,29,3,39.845675,-74.089024,1/1/72,12/31/84,ISLAND BEACH STATE PARK (LACEY TWP),,New Jersey,Ocean,Not in a city
34,29,4,40.142614,-74.272923,1/1/72,12/31/84,"RALPH PLACE NEAR MARK PLACE,JACKSON (T)",,New Jersey,Ocean,Not in a city
34,29,5,40.105564,-74.307361,1/1/79,12/31/79,OFF HIWAY 527-528,8527,New Jersey,Ocean,Not in a City
34,29,6,40.06483,-74.44405,1/1/85,,"JPTD Training Center, south of Success Rd., east of Hawkin Rd.",8527,New Jersey,Ocean,Jackson (Township of)
34,29,1001,39.601507,-74.345146,1/1/72,12/31/84,"OCEAN COUNTY PARK,RTE.9 & LAKESIDE DR.",,New Jersey,Ocean,Not in a city
34,29,1002,39.953729,-74.195419,1/1/71,12/31/84,MUNICIPAL BLDG 33 WASHINGTON STREET,,New Jersey,Ocean,Toms River
34,29,2001,39.953729,-74.197642,1/1/70,12/31/98,201 MAIN STREET,,New Jersey,Ocean,Toms River
34,29,2002,39.994908,-74.170447,2/11/99,,"Hooper Avenue Elementary School, 1517 Hooper Avenue",8753,New Jersey,Ocean,Toms River
34,31,1,40.858055,-74.166241,1/1/68,12/31/69,FIRE STATION MAHAR AVENUE,7013,New Jersey,Passaic,Clifton
34,31,2,40.837878,-74.155421,9/26/82,12/31/98,"NJ ROUTE 3, 340 KINGSLAND RD",,New Jersey,Passaic,Clifton
34,31,3,40.928988,-74.155144,1/1/70,2/19/82,402 E. 16TH ST. MUNICIPAL GARAGE,,New Jersey,Passaic,Paterson
34,31,4,40.913988,-74.188478,1/1/78,12/31/84,"WEST SIDE PARK, TOTOWA & BERKSHIRE AVES.",,New Jersey,Passaic,Paterson
34,31,5,40.918381,-74.168092,1/1/78,,"Paterson Board of Health, 176 Broadway",7505,New Jersey,Passaic,Paterson
34,31,6,40.915747,-74.176733,11/6/05,12/31/06,"22 Passaic Street, Paterson, NJ",7501,New Jersey,Passaic,Paterson
34,31,7,40.927458,-74.160611,11/6/05,12/31/06,"48 Mercer Street, Paterson, New Jersey",7524,New Jersey,Passaic,Paterson
34,31,1001,40.856767,-74.127643,1/1/68,1/1/82,CITY HALL 101 PASSAIC AVE,,New Jersey,Passaic,Passaic
34,31,2001,41.123152,-74.237648,4/1/77,12/31/98,"SKYLANDS MANOR,RINGWOOD STATE PARK",,New Jersey,Passaic,Not in a city
34,31,3001,40.910099,-74.174589,1/1/63,2/1/82,PATERSON BOARD OF HEALTH 25 MILL ST,,New Jersey,Passaic,Paterson
34,31,4001,41.005375,-74.279037,1/1/79,12/31/84,525 LAKESIDE DRIVE,,New Jersey,Passaic,Pompton Lakes
34,31,5001,41.058617,-74.255544,6/5/98,,"Ramapo Station Fire Tower, Ramapo Park Drive",7465,New Jersey,Passaic,Wanaque (Wanaque-Midvale)
34,33,1,39.729836,-75.468251,1/1/70,1/15/86,"BORO HALL,STATE & WEST MAIN STS.",,New Jersey,Salem,Penns Grove
34,33,3,39.75567,-75.418804,1/1/78,12/31/88,PENNSGROVE & PEDRICKTOWN ROADS,,New Jersey,Salem,Not in a city
34,33,4,39.76567,-75.414081,1/1/78,12/31/84,RAILROAD AVENUE,,New Jersey,Salem,Not in a city
34,33,5,39.682891,-75.48992,1/1/85,12/30/97,"CHESTER STREET,NEAR RT.130, DEEPWATER",,New Jersey,Salem,Not in a City
34,33,1001,39.562613,-75.456031,1/1/78,6/22/92,520 GRIEVES PARKWAY AND ROUTE 49,,New Jersey,Salem,Salem
34,33,1002,39.508726,-75.128793,1/1/78,12/31/82,ROUTE 540 AND PARVIN MILL ROAD,,New Jersey,Salem,Not in a city
34,33,2001,39.634003,-75.357414,1/1/73,12/31/83,CHENEY RD. & ROUTE 45; PILESGROVE (T),,New Jersey,Salem,Not in a city
34,33,3001,39.634185,-75.347952,1/1/78,12/31/78,395 CEMETARY ROAD,8098,New Jersey,Salem,Not in a City
34,35,1,40.562603,-74.5296,1/1/68,1/1/83,"BOROUGH HALL,110 HAMILTON STREET",,New Jersey,Somerset,Bound Brook
34,35,2,40.560381,-74.610991,1/1/68,1/1/82,CIVIL DEFENSE HEADQUARTERS 5TH ST,,New Jersey,Somerset,Somerville
34,35,3,40.617046,-74.595158,1/1/79,12/31/84,VANDERVEER ELEMENTARY SCHOOL UNION AVE.,,New Jersey,Somerset,Somerville
34,35,1001,40.600936,-74.441541,1/1/80,12/31/94,WEST THIRD AND BERGEN STREETS,,New Jersey,Somerset,Plainfield
34,35,2001,40.419828,-74.675437,1/1/73,12/31/84,BURNT HILL RD & ORCHARD RD (SKILLMAN),,New Jersey,Somerset,Not in a city
34,35,3001,40.56927,-74.613213,1/1/70,7/11/83,86-88 WEST MAIN STREET,,New Jersey,Somerset,Somerville
34,37,1,41.111486,-74.588772,1/1/79,12/31/84,"MITCHELL PARK, FRANKLIN BOROUGH",,New Jersey,Sussex,Franklin
34,37,2,41.305651,-74.670996,1/1/78,12/31/84,"A.T.&T. RTE.23 & SAWMILL RD., HIGH POINT",,New Jersey,Sussex,Not in a city
34,37,1001,41.142596,-74.77211,1/1/73,12/31/89,"SUSSEX CO.HEALTH CENTER,COUNTY FARM ROAD",,New Jersey,Sussex,Not in a city
34,39,1,40.662502,-74.210409,1/1/58,12/31/69,"JEFFERSON HIGH SCHOOL,12 E.SCOTT STREET",7201,New Jersey,Union,Elizabeth
34,39,2,40.662047,-74.208478,1/1/66,1/1/92,POLICE STATION 35 MORRELL STREET,,New Jersey,Union,Elizabeth
34,39,3,40.662435,-74.214854,1/1/70,,7 Broad Street,7201,New Jersey,Union,Elizabeth
34,39,4,40.64144,-74.208365,1/1/72,,NJ Turnpike Interchange 13 Toll Plaza,7202,New Jersey,Union,Elizabeth
34,39,5,40.691769,-74.221812,1/1/71,12/31/82,"KEAN ESTATE,CORNER NORTH AND MORRIS AVES",,New Jersey,Union,Elizabeth
34,39,6,40.673406,-74.213889,1/1/83,12/31/14,"Mitchell Building, 500 North Broad Street",7208,New Jersey,Union,Elizabeth
34,39,7,40.650381,-74.2032,6/14/88,12/31/89,"MATTANO PARK,NEAR 5TH AVE.& ATLANTIC ST.",,New Jersey,Union,Elizabeth
34,39,8,40.598028,-74.453808,2/16/95,11/25/97,40 ROCK AVE  (NJ 'PLA2'),7063,New Jersey,Union,Plainfield
34,39,1001,40.608715,-74.219311,1/1/68,12/31/98,"LINDEN ROSELLE SA,5001 SOUTH WOOD STREET",,New Jersey,Union,Linden
34,39,1002,40.604548,-74.252923,1/1/80,12/31/80,PISTOL RANGE RD. OFF LOWER RD.,,New Jersey,Union,Linden
34,39,2001,40.608993,-74.279591,1/1/70,1/1/82,CITY HALL 1470 CAMPBELL STREET,,New Jersey,Union,Rahway
34,39,2002,40.608993,-74.279591,1/1/75,12/31/84,"WATERWORKS, 1045 WESTFIELD AVENUE",,New Jersey,Union,Rahway
34,39,2003,40.603943,-74.276174,12/11/99,,"Rahway Fire Department, 1300 Main Street",7065,New Jersey,Union,Rahway
34,39,3001,40.660381,-74.262647,1/1/66,1/1/82,ROSELLE PARKING LOT CHESTNUT & FIRST AVE,,New Jersey,Union,Roselle
34,39,4001,40.681213,-74.236812,1/1/73,12/31/86,KEAN COLLEGE GREEN LANE SO OF MORRIS AVE,,New Jersey,Union,Not in a city
34,39,5001,40.601725,-74.441067,5/1/80,12/31/96,WEST THIRD AND BERGEN STREETS,7063,New Jersey,Union,Plainfield
34,39,5502,40.652053,-74.199861,7/27/09,,436 1st Avenue,7206,New Jersey,Union,Elizabeth
34,41,1,40.838432,-74.837389,1/1/78,12/31/84,HACKETTSTOWN FISH HATCHERIES,,New Jersey,Warren,Hackettstown
34,41,2,40.686766,-75.194899,1/1/70,1/1/82,SOUTH MAIN & SITGREAVES STREETS,,New Jersey,Warren,Phillipsburg
34,41,3,40.686766,-75.184342,1/1/72,12/31/88,"MEYNER ROAD,NORTHWEST CORNER WALTERS PAR",,New Jersey,Warren,Phillipsburg
34,41,4,40.683155,-75.186564,1/1/76,12/31/82,BEERS PUBLIC SCHOOL 582 S. MAIN ST.,,New Jersey,Warren,Phillipsburg
34,41,5,40.686111,-75.170278,8/4/92,12/31/98,"MEYNER RD, WALTERS PARK, PHILLIPSBURG",,New Jersey,Warren,Phillipsburg
34,41,6,40.699207,-75.180525,8/10/99,12/31/14,"Municipal Building, 675 Corliss Avenue",8865,New Jersey,Warren,Phillipsburg
34,41,7,40.92458,-75.067815,9/23/10,,105 Delaware Avenue (approximate),7832,New Jersey,Warren,Knowlton (Township of)
34,41,1001,40.68621,-75.193787,1/1/71,12/31/82,JERSEY HOSE FIRE CO 543 S MAIN ST,,New Jersey,Warren,Phillipsburg
34,41,2001,41.01204,-75.082954,1/1/72,12/31/82,"OLD MINE RD.,4MI.N.ROUTE 80,PAHAQUARRY(T",,New Jersey,Warren,Not in a city
35,1,1,35.085879,-106.645025,1/1/57,9/30/87,200 BLOCK AT TIVERAS AVE NE,,New Mexico,Bernalillo,Albuquerque
35,1,2,35.086435,-106.64947,1/1/67,12/31/86,4TH ST & TIJERAS AVE NW,,New Mexico,Bernalillo,Albuquerque
35,1,3,35.117268,-106.636137,10/1/68,12/31/87,CANDELARIA RD & ARNO ST.N.E.,,New Mexico,Bernalillo,Albuquerque
35,1,4,35.074769,-106.560579,1/1/69,12/31/87,FIRE STA 5 CHICO RD & DALLAS ST N E WI,,New Mexico,Bernalillo,Albuquerque
35,1,5,35.05451,-106.643919,1/1/69,5/28/79,400 SAN JOSE AVENUE SOUTHEAST,87102,New Mexico,Bernalillo,Albuquerque
35,1,6,35.076177,-106.492249,1/1/69,4/4/79,WATER RESERVOIR NORTH OF ENCANTADO RD,87123,New Mexico,Bernalillo,Albuquerque
35,1,7,35.046992,-106.621413,1/1/71,12/31/83,FAA BUILDING MUNICIPAL AIRPORT,,New Mexico,Bernalillo,Albuquerque
35,1,8,35.169488,-106.582524,1/1/71,12/31/98,CITY YARDS 5501 PINO N. E.,,New Mexico,Bernalillo,Albuquerque
35,1,9,35.103102,-106.576413,1/1/73,12/31/85,INDIAN SCHOOL RD NE,,New Mexico,Bernalillo,Albuquerque
35,1,10,35.133398,-106.578641,1/1/73,12/31/73,MONTGOMERY AND LOUISIANA NE,87109,New Mexico,Bernalillo,Albuquerque
35,1,11,35.132267,-106.643914,1/1/73,12/31/80,5TH STREET AND GRIEGOS RD NW,,New Mexico,Bernalillo,Albuquerque
